,0
7688,361143.8789161
7689,361143.8791153
7690,361143.8792526
7691,361143.8793623
7692,361143.8938577
7693,361143.90952
7694,361143.9095673
7695,361143.909578
7696,361143.9095961
7697,361143.909605
7698,361143.9096158
7699,361143.9096415
7700,361143.924814
7701,361143.9249351
7702,361143.9249813
7703,361143.9250111
7704,361143.9399443
7705,361143.9399869
7706,361143.9552702
7707,361143.9553245
7708,361143.9553361
7709,361143.9865697
7710,361143.9866945
7711,361143.9869501
7712,361143.9869918
7713,361143.9871871
7714,361143.987231
7715,361143.9873618
7716,361144.001954
7717,361144.0021637
7718,361144.0022007
7719,361144.0022469
7720,361144.0022832
7721,361144.0023085
7722,361144.0172175
7723,361144.0173807
7724,361144.0174123
7725,361144.0178399
7726,361144.0322553
7727,361144.032306
7728,361144.0323936
7729,361144.0325402
7730,361144.0482411
7731,361144.0483689
7732,361144.0484183
7733,361144.0484456
7734,361144.0484849
7735,361144.0637982
7736,361144.0638532
7737,361144.0638645
7738,361144.0949837
7739,361144.1256068
7740,361144.1256682
7741,361144.1257345
7742,361144.1257629
7743,361144.1258238
7744,361144.1258663
7745,361144.1259086
7746,361144.1259681
7747,361144.1416316
7748,361144.1416774
7749,361144.141689
7750,361144.1417666
7751,361144.1418113
7752,361144.141847
7753,361144.1418879
7754,361144.1419221
7755,361144.1572351
7756,361144.157309
7757,361144.1574134
7758,361144.1575199
7759,361144.1575583
7760,361144.1575985
7761,361144.1731705
7762,361144.1732373
7763,361144.1732621
7764,361144.1893037
7765,361144.1893507
7766,361144.1893807
7767,361144.1894049
7768,361144.2049002
7769,361144.2049434
7770,361144.2049542
7771,361144.2049762
7772,361144.219917
7773,361144.2199584
7774,361144.2206075
7775,361144.2208922
7776,361144.2210184
7777,361144.2349383
7778,361144.2349846
7779,361144.2349954
7780,361144.2498574
7781,361144.2499561
7782,361144.2500722
7783,361144.2502001
7784,361144.2503531
7785,361144.2659047
7786,361144.2659925
7787,361144.2661531
7788,361144.2661989
7789,361144.281465
7790,361144.2815701
7791,361144.2816037
7792,361144.2968734
7793,361144.2971258
7794,361144.2974244
7795,361144.3124153
7796,361144.3125426
7797,361144.3125751
7798,361144.3126343
7799,361144.3126569
7800,361144.3129282
7801,361144.3279543
7802,361144.3280809
7803,361144.3281224
7804,361144.328134
7805,361144.3434456
7806,361144.343601
7807,361144.3436282
7808,361144.3589691
7809,361144.359227
7810,361144.3592584
7811,361144.3744841
7812,361144.37463
7813,361144.3900578
7814,361144.3901923
7815,361144.3902274
7816,361144.4060806
7817,361144.4061588
7818,361144.4063571
7819,361144.4068054
7820,361144.4069623
7821,361144.4071005
7822,361144.4072344
7823,361144.407366
7824,361144.4220812
7825,361144.4222327
7826,361144.4222617
7827,361144.4380177
7828,361144.4382751
7829,361144.4383668
7830,361144.4534233
7831,361144.4537411
7832,361144.4845155
7833,361144.4846476
7834,361144.4846869
7835,361144.4847077
7836,361144.5001011
7837,361144.5001918
7838,361144.5002295
7839,361144.5002459
7840,361144.5002695
7841,361144.5002912
7842,361144.5006219
7843,361144.5161136
7844,361144.5162285
7845,361144.5162723
7846,361144.5162868
7847,361144.5164417
7848,361144.5164914
7849,361144.5165303
7850,361144.5316132
7851,361144.5318054
7852,361144.5318354
7853,361144.5319494
7854,361144.5319873
7855,361144.547213
7856,361144.5472537
7857,361144.5472879
7858,361144.5473169
7859,361144.5476703
7860,361144.562675
7861,361144.5627859
7862,361144.5628198
7863,361144.5782879
7864,361144.5783846
7865,361144.5784196
7866,361144.5939333
7867,361144.5939798
7868,361144.5939921
7869,361144.6248765
7870,361144.6249206
7871,361144.6249326
7872,361144.6249426
7873,361144.6249558
7874,361144.6249831
7875,361144.6398868
7876,361144.6400307
7877,361144.6400635
7878,361144.6400802
7879,361144.6401102
7880,361144.640136
7881,361144.656032
7882,361144.6560888
7883,361144.6561001
7884,361144.6561601
7885,361144.6561868
7886,361144.6715889
7887,361144.6716375
7888,361144.6716538
7889,361144.6716891
7890,361144.6869982
7891,361144.6871964
7892,361144.6874945
7893,361144.6876215
7894,361144.6876585
7895,361144.7025994
7896,361144.7027334
7897,361144.7028637
7898,361144.7186462
7899,361144.7186952
7900,361144.7188343
7901,361144.7190056
7902,361144.733876
7903,361144.7341711
7904,361144.7341993
7905,361144.7342122
7906,361144.7492775
7907,361144.7494204
7908,361144.7494473
7909,361144.7495031
7910,361144.7496073
7911,361144.7647925
7912,361144.7803291
7913,361144.7804895
7914,361144.7805888
7915,361144.7807538
7916,361144.7953888
7917,361144.7954385
7918,361144.7957015
7919,361144.7957347
7920,361144.79576
7921,361144.8261512
7922,361144.8572491
7923,361144.8573686
7924,361144.8727535
7925,361144.8729241
7926,361144.8729758
7927,361144.8732083
7928,361144.8733612
7929,361144.8733877
7930,361144.8734167
7931,361144.873429
7932,361144.8734576
7933,361144.8734806
7934,361144.8735027
7935,361144.8735255
7936,361144.8882312
7937,361144.8883518
7938,361144.8884092
7939,361144.8885085
7940,361144.8885492
7941,361144.8886024
7942,361144.9037339
7943,361144.903924
7944,361144.9039569
7945,361144.903969
7946,361144.9040063
7947,361144.9193206
7948,361144.9193605
7949,361144.9193708
7950,361144.9194041
7951,361144.9194367
7952,361144.9194479
7953,361144.9345438
7954,361144.9346129
7955,361144.9346894
7956,361144.9504112
7957,361144.9504747
7958,361144.9505114
7959,361144.9507108
7960,361144.9507515
7961,361144.965897
7962,361144.9660425
7963,361144.9816131
7964,361144.9816742
7965,361144.9816853
7966,361144.9816956
7967,361144.9969991
7968,361144.9972209
7969,361144.9972517
7970,361144.9972826
7971,361144.9973053
7972,361144.9973282
7973,361145.0124976
7974,361145.0126402
7975,361145.0127666
7976,361145.0282295
7977,361145.0283011
7978,361145.028321
7979,361145.0436085
7980,361145.0437524
7981,361145.0437898
7982,361145.0438179
7983,361145.0438296
7984,361145.059865
7985,361145.059916
7986,361145.0599278
7987,361145.0751643
7988,361145.075476
7989,361145.0755044
7990,361145.0755188
7991,361145.0912946
7992,361145.091451
7993,361145.091478
7994,361145.1070151
7995,361145.1070641
7996,361145.1071024
7997,361145.1073793
7998,361145.1223759
7999,361145.1224683
8000,361145.1225013
8001,361145.1225289
8002,361145.1378747
8003,361145.1380038
8004,361145.1382655
8005,361145.1383488
8006,361145.1534432
8007,361145.1535582
8008,361145.1536066
8009,361145.153621
8010,361145.1690661
8011,361145.1691108
8012,361145.1692281
8013,361145.1997567
8014,361145.1998107
8015,361145.2153366
8016,361145.2154009
8017,361145.2154322
8018,361145.2154542
8019,361145.2310889
8020,361145.2311268
8021,361145.231163
8022,361145.2311891
8023,361145.2312123
8024,361145.2312307
8025,361145.2613243
8026,361145.2614252
8027,361145.261439
8028,361145.277441
8029,361145.2774865
8030,361145.2775338
8031,361145.2775576
8032,361145.2775682
8033,361145.2775933
8034,361145.293038
8035,361145.2931981
8036,361145.2932287
8037,361145.2933506
8038,361145.2933739
8039,361145.2933969
8040,361145.3086634
8041,361145.3087057
8042,361145.3087164
8043,361145.3087253
8044,361145.3089312
8045,361145.3090626
8046,361145.3092017
8047,361145.3092767
8048,361145.3092986
8049,361145.3246953
8050,361145.3247311
8051,361145.3248389
8052,361145.3249909
8053,361145.3402859
8054,361145.340329
8055,361145.3403745
8056,361145.3404874
8057,361145.3557704
8058,361145.3558247
8059,361145.3558356
8060,361145.3558477
8061,361145.3707274
8062,361145.3707698
8063,361145.3863338
8064,361145.3863748
8065,361145.3863935
8066,361145.3864029
8067,361145.4017908
8068,361145.4019981
8069,361145.4020328
8070,361145.402222
8071,361145.402264
8072,361145.4022886
8073,361145.4173068
8074,361145.4174551
8075,361145.4174792
8076,361145.4325442
8077,361145.4327112
8078,361145.4327648
8079,361145.4328068
8080,361145.4329447
8081,361145.4482252
8082,361145.4482705
8083,361145.4483032
8084,361145.4483257
8085,361145.4636517
8086,361145.4638148
8087,361145.463839
8088,361145.4638676
8089,361145.4797373
8090,361145.4798537
8091,361145.4798922
8092,361145.4959069
8093,361145.4961415
8094,361145.4962126
8095,361145.4962447
8096,361145.5117093
8097,361145.5117583
8098,361145.5117698
8099,361145.5117804
8100,361145.5268657
8101,361145.5269795
8102,361145.527069
8103,361145.527183
8104,361145.5421865
8105,361145.542517
8106,361145.5732188
8107,361145.5888592
8108,361145.5889699
8109,361145.5891259
8110,361145.5891615
8111,361145.6047759
8112,361145.6050132
8113,361145.6050408
8114,361145.6050548
8115,361145.6050638
8116,361145.6051959
8117,361145.6199092
8118,361145.6201203
8119,361145.6201651
8120,361145.6202476
8121,361145.6204879
8122,361145.6348649
8123,361145.6350308
8124,361145.6350872
8125,361145.6351112
8126,361145.6351469
8127,361145.6352695
8128,361145.6354462
8129,361145.6355116
8130,361145.6499081
8131,361145.6499796
8132,361145.6500892
8133,361145.6501132
8134,361145.6660291
8135,361145.6660649
8136,361145.6660786
8137,361145.6660928
8138,361145.6664611
8139,361145.6666055
8140,361145.6812495
8141,361145.6814711
8142,361145.6815058
8143,361145.6968523
8144,361145.6968963
8145,361145.6969074
8146,361145.6969353
8147,361145.6969598
8148,361145.7124174
8149,361145.7280257
8150,361145.7280895
8151,361145.7281001
8152,361145.7281946
8153,361145.7282675
8154,361145.7435181
8155,361145.7436096
8156,361145.7436364
8157,361145.7436543
8158,361145.7595594
8159,361145.7596026
8160,361145.7596264
8161,361145.7596681
8162,361145.7760287
8163,361145.7761548
8164,361145.7763018
8165,361145.7763904
8166,361145.7914335
8167,361145.7915871
8168,361145.7916471
8169,361145.7917306
8170,361145.8069965
8171,361145.8071539
8172,361145.807257
8173,361145.8072966
8174,361145.8218643
8175,361145.8221743
8176,361145.8224439
8177,361145.8224782
8178,361145.8374099
8179,361145.8375172
8180,361145.8375408
8181,361145.8375666
8182,361145.853057
8183,361145.8530887
8184,361145.8531667
8185,361145.8531946
8186,361145.8683861
8187,361145.8684359
8188,361145.8684464
8189,361145.900653
8190,361145.9007116
8191,361145.9008511
8192,361145.9008859
8193,361145.9009113
8194,361145.9623397
8195,361145.9623884
8196,361145.9625082
8197,361145.9625375
8198,361145.9625489
8199,361145.9625627
8200,361145.962733
8201,361145.9779638
8202,361145.9780685
8203,361145.9782431
8204,361145.9783865
8205,361145.9784547
8206,361145.9784974
8207,361145.978524
8208,361145.9940072
8209,361145.9940626
8210,361145.9941003
8211,361145.9943616
8212,361145.9948146
8213,361145.9948408
8214,361145.9950028
8215,361146.0094401
8216,361146.0096335
8217,361146.0096954
8218,361146.0099399
8219,361146.0100201
8220,361146.010084
8221,361146.0101095
8222,361146.0102578
8223,361146.0103095
8224,361146.0105118
8225,361146.0262098
8226,361146.0412006
8227,361146.041253
8228,361146.041332
8229,361146.0413617
8230,361146.041458
8231,361146.0415297
8232,361146.0572362
8233,361146.0573361
8234,361146.0573641
8235,361146.0574009
8236,361146.0574528
8237,361146.0727764
8238,361146.0728269
8239,361146.0729002
8240,361146.0729303
8241,361146.0879218
8242,361146.1036076
8243,361146.1036776
8244,361146.1037266
8245,361146.1038106
8246,361146.1038406
8247,361146.1038641
8248,361146.1185311
8249,361146.1187373
8250,361146.1189229
8251,361146.1189584
8252,361146.1347283
8253,361146.1347884
8254,361146.134849
8255,361146.1350177
8256,361146.1352673
8257,361146.1507973
8258,361146.1508446
8259,361146.1663599
8260,361146.1665272
8261,361146.1667065
8262,361146.1669486
8263,361146.1669895
8264,361146.1822247
8265,361146.1823575
8266,361146.1824011
8267,361146.1824324
8268,361146.1984757
8269,361146.1985504
8270,361146.1987351
8271,361146.1989234
8272,361146.1989499
8273,361146.2137679
8274,361146.2138128
8275,361146.2138231
8276,361146.2293122
8277,361146.2450212
8278,361146.2450697
8279,361146.2450852
8280,361146.2453317
8281,361146.2453631
8282,361146.2453733
8283,361146.2453823
8284,361146.2597134
8285,361146.2597905
8286,361146.2599054
8287,361146.2599703
8288,361146.2914505
8289,361146.3219879
8290,361146.3221389
8291,361146.3380995
8292,361146.3381486
8293,361146.3383039
8294,361146.3383572
8295,361146.3384031
8296,361146.3384431
8297,361146.3385961
8298,361146.3386448
8299,361146.3386939
8300,361146.3387552
8301,361146.3388
8302,361146.3539108
8303,361146.3539546
8304,361146.3540014
8305,361146.3541336
8306,361146.3541917
8307,361146.3542351
8308,361146.3542798
8309,361146.3543202
8310,361146.3694883
8311,361146.369552
8312,361146.3696498
8313,361146.3696881
8314,361146.3699023
8315,361146.3699599
8316,361146.3849828
8317,361146.3852887
8318,361146.3853335
8319,361146.3999134
8320,361146.399963
8321,361146.3999748
8322,361146.415311
8323,361146.4154655
8324,361146.4309314
8325,361146.4310728
8326,361146.431194
8327,361146.4312727
8328,361146.4313144
8329,361146.4313583
8330,361146.4313809
8331,361146.4458908
8332,361146.4460102
8333,361146.4460438
8334,361146.4617096
8335,361146.4620864
8336,361146.4623464
8337,361146.4624463
8338,361146.4770538
8339,361146.4771904
8340,361146.4772172
8341,361146.4930437
8342,361146.4931436
8343,361146.4931664
8344,361146.4932196
8345,361146.4932562
8346,361146.5083312
8347,361146.5084961
8348,361146.5401196
8349,361146.5403261
8350,361146.5403544
8351,361146.5404633
8352,361146.5405046
8353,361146.5554106
8354,361146.5556127
8355,361146.5557875
8356,361146.5558365
8357,361146.5559042
8358,361146.5559442
8359,361146.5714903
8360,361146.5716101
8361,361146.5716424
8362,361146.5716664
8363,361146.5716888
8364,361146.5870238
8365,361146.587147
8366,361146.5871833
8367,361146.5872062
8368,361146.602573
8369,361146.6027478
8370,361146.6030343
8371,361146.6032049
8372,361146.6181579
8373,361146.6182117
8374,361146.6182227
8375,361146.6182369
8376,361146.6182951
8377,361146.6342041
8378,361146.6343903
8379,361146.6346109
8380,361146.6347565
8381,361146.6643591
8382,361146.695947
8383,361146.6960151
8384,361146.696044
8385,361146.6960627
8386,361146.6960798
8387,361146.6960999
8388,361146.6961201
8389,361146.6961596
8390,361146.6962026
8391,361146.711363
8392,361146.7114933
8393,361146.7115803
8394,361146.7116678
8395,361146.7117781
8396,361146.7117901
8397,361146.7270802
8398,361146.7271207
8399,361146.7271474
8400,361146.7271736
8401,361146.7271926
8402,361146.7272216
8403,361146.7422016
8404,361146.7423577
8405,361146.7423875
8406,361146.7424177
8407,361146.7424334
8408,361146.7582864
8409,361146.758418
8410,361146.7584458
8411,361146.7586068
8412,361146.7748294
8413,361146.7749545
8414,361146.7749799
8415,361146.7898681
8416,361146.7900518
8417,361146.790082
8418,361146.7901061
8419,361146.7901322
8420,361146.7902046
8421,361146.8054096
8422,361146.80559
8423,361146.8057823
8424,361146.8058061
8425,361146.8209674
8426,361146.8369979
8427,361146.8372532
8428,361146.837532
8429,361146.8375817
8430,361146.8521578
8431,361146.852202
8432,361146.8522137
8433,361146.852225
8434,361146.852238
8435,361146.8675744
8436,361146.8679683
8437,361146.8679957
8438,361146.8680078
8439,361146.8680349
8440,361146.8836558
8441,361146.8838136
8442,361146.8840268
8443,361146.8991931
8444,361146.8993335
8445,361146.8993736
8446,361146.8994075
8447,361146.914555
8448,361146.914764
8449,361146.9149234
8450,361146.9302758
8451,361146.9303116
8452,361146.9303348
8453,361146.9303623
8454,361146.9307204
8455,361146.9451337
8456,361146.9452229
8457,361146.9453401
8458,361146.9453686
8459,361146.9453796
8460,361146.9606249
8461,361146.9761939
8462,361146.9763194
8463,361146.9763469
8464,361146.9763853
8465,361146.9765124
8466,361146.99161
8467,361146.9916588
8468,361146.9917248
8469,361146.9918093
8470,361146.9918462
8471,361147.0071977
8472,361147.0072572
8473,361147.0072696
8474,361147.0393936
8475,361147.0549553
8476,361147.0550074
8477,361147.0704347
8478,361147.0704866
8479,361147.0706578
8480,361147.0708121
8481,361147.0710767
8482,361147.0864053
8483,361147.0865015
8484,361147.0865541
8485,361147.0867795
8486,361147.0868219
8487,361147.0868594
8488,361147.1019927
8489,361147.1020484
8490,361147.1021063
8491,361147.1021347
8492,361147.1021761
8493,361147.1022212
8494,361147.1022702
8495,361147.1023912
8496,361147.1180232
8497,361147.1181152
8498,361147.1182531
8499,361147.1183446
8500,361147.1184341
8501,361147.134695
8502,361147.1347394
8503,361147.1347878
8504,361147.1353285
8505,361147.1353941
8506,361147.1354341
8507,361147.1502428
8508,361147.1818166
8509,361147.182012
8510,361147.1822789
8511,361147.1824913
8512,361147.1827502
8513,361147.1973865
8514,361147.1974939
8515,361147.1975752
8516,361147.1976085
8517,361147.1976476
8518,361147.1979295
8519,361147.1979672
8520,361147.1979927
8521,361147.2127839
8522,361147.2128612
8523,361147.2131025
8524,361147.2131469
8525,361147.2131785
8526,361147.2283874
8527,361147.2284662
8528,361147.2438377
8529,361147.2439766
8530,361147.2441696
8531,361147.2443393
8532,361147.2445578
8533,361147.2593674
8534,361147.2596876
8535,361147.2748233
8536,361147.2749922
8537,361147.275038
8538,361147.2752391
8539,361147.290369
8540,361147.2905184
8541,361147.2905917
8542,361147.2906549
8543,361147.2907166
8544,361147.2907756
8545,361147.3058974
8546,361147.3060331
8547,361147.3063257
8548,361147.3066008
8549,361147.3067232
8550,361147.3209393
8551,361147.3359442
8552,361147.3360038
8553,361147.3360386
8554,361147.3361572
8555,361147.3361983
8556,361147.3362231
8557,361147.351339
8558,361147.351451
8559,361147.3669048
8560,361147.3670038
8561,361147.3670305
8562,361147.367057
8563,361147.382477
8564,361147.3825415
8565,361147.3980334
8566,361147.4277199
8567,361147.4277745
8568,361147.4279306
8569,361147.427959
8570,361147.4432497
8571,361147.4432951
8572,361147.4433587
8573,361147.4433884
8574,361147.4434346
8575,361147.4434878
8576,361147.4593566
8577,361147.459396
8578,361147.4594606
8579,361147.4595169
8580,361147.4595691
8581,361147.4596023
8582,361147.4598086
8583,361147.4599715
8584,361147.4600099
8585,361147.4750286
8586,361147.4751216
8587,361147.4751734
8588,361147.4752093
8589,361147.4752677
8590,361147.4753043
8591,361147.4901625
8592,361147.5057533
8593,361147.5057926
8594,361147.5058607
8595,361147.5059885
8596,361147.5061294
8597,361147.5062313
8598,361147.5218738
8599,361147.5220646
8600,361147.522278
8601,361147.5224684
8602,361147.5226029
8603,361147.537571
8604,361147.5376084
8605,361147.537619
8606,361147.5376289
8607,361147.5526564
8608,361147.5528206
8609,361147.552847
8610,361147.5678292
8611,361147.5679706
8612,361147.5680831
8613,361147.5835386
8614,361147.5838493
8615,361147.5840443
8616,361147.5841724
8617,361147.5844341
8618,361147.5992742
8619,361147.5994347
8620,361147.5994818
8621,361147.5995124
8622,361147.5995225
8623,361147.6150861
8624,361147.6151255
8625,361147.6304844
8626,361147.6306852
8627,361147.6307793
8628,361147.630947
8629,361147.6462392
8630,361147.6462898
8631,361147.646323
8632,361147.6466329
8633,361147.6468076
8634,361147.647012
8635,361147.6617431
8636,361147.6619856
8637,361147.6620228
8638,361147.6776274
8639,361147.6777623
8640,361147.6778051
8641,361147.6937766
8642,361147.6938581
8643,361147.6939042
8644,361147.6939207
8645,361147.7101464
8646,361147.7104949
8647,361147.710803
8648,361147.7109501
8649,361147.7110998
8650,361147.7260385
8651,361147.726073
8652,361147.7260874
8653,361147.7420882
8654,361147.7421395
8655,361147.7421599
8656,361147.7737149
8657,361147.7739414
8658,361147.7894939
8659,361147.8217173
8660,361147.8218951
8661,361147.8372553
8662,361147.837315
8663,361147.8376707
8664,361147.8377234
8665,361147.8381466
8666,361147.8381817
8667,361147.8522437
8668,361147.8524444
8669,361147.8528229
8670,361147.8529389
8671,361147.8529624
8672,361147.867366
8673,361147.8676723
8674,361147.8678764
8675,361147.8681992
8676,361147.8683245
8677,361147.8684208
8678,361147.8840211
8679,361147.884173
8680,361147.8841993
8681,361147.884242
8682,361147.8842534
8683,361147.8842834
8684,361147.8843076
8685,361147.8843598
8686,361147.8844104
8687,361147.8845163
8688,361147.9000594
8689,361147.9001896
8690,361147.9002726
8691,361147.9003024
8692,361147.9003158
8693,361147.9004636
8694,361147.9005122
8695,361147.9005406
8696,361147.9156147
8697,361147.9159983
8698,361147.916315
8699,361147.9163447
8700,361147.9163761
8701,361147.9163989
8702,361147.9313063
8703,361147.9313791
8704,361147.931406
8705,361147.9314202
8706,361147.9470141
8707,361147.9470692
8708,361147.9472426
8709,361147.9473702
8710,361147.9625141
8711,361147.9626384
8712,361147.9629601
8713,361147.9782475
8714,361147.9783105
8715,361147.9783416
8716,361147.9936053
8717,361147.9937007
8718,361147.9937546
8719,361147.9937878
8720,361147.9939065
8721,361148.0089667
8722,361148.0091926
8723,361148.0093469
8724,361148.0096209
8725,361148.0251679
8726,361148.0263981
8727,361148.027095
8728,361148.027228
8729,361148.0404377
8730,361148.0407103
8731,361148.040857
8732,361148.0409867
8733,361148.0410907
8734,361148.070923
8735,361148.0710499
8736,361148.071078
8737,361148.0711025
8738,361148.0711293
8739,361148.0711431
8740,361148.0863262
8741,361148.0864815
8742,361148.0866058
8743,361148.0866534
8744,361148.1023093
8745,361148.1025856
8746,361148.1183685
8747,361148.1336508
8748,361148.133932
8749,361148.1340793
8750,361148.1803879
8751,361148.1804421
8752,361148.1807374
8753,361148.1809034
8754,361148.1964535
8755,361148.1966753
8756,361148.1969632
8757,361148.1973648
8758,361148.197511
8759,361148.1975529
8760,361148.1975749
8761,361148.2117469
8762,361148.2118733
8763,361148.2119185
8764,361148.2119465
8765,361148.2121397
8766,361148.2123371
8767,361148.2272917
8768,361148.227487
8769,361148.2275141
8770,361148.2276397
8771,361148.2276633
8772,361148.2276745
8773,361148.2277037
8774,361148.2277262
8775,361148.227809
8776,361148.2426685
8777,361148.2429676
8778,361148.2433088
8779,361148.2434648
8780,361148.2434911
8781,361148.2435223
8782,361148.2435792
8783,361148.2577082
8784,361148.2577847
8785,361148.2580547
8786,361148.2582917
8787,361148.2732838
8788,361148.2734337
8789,361148.2737826
8790,361148.2739469
8791,361148.2740692
8792,361148.2886447
8793,361148.3043396
8794,361148.3044733
8795,361148.3047193
8796,361148.3047459
8797,361148.3047875
8798,361148.3197478
8799,361148.3199216
8800,361148.3202406
8801,361148.3203747
8802,361148.3204805
8803,361148.3359193
8804,361148.3360607
8805,361148.3362052
8806,361148.3510778
8807,361148.3512749
8808,361148.3514164
8809,361148.3515305
8810,361148.36727
8811,361148.3674111
8812,361148.3675785
8813,361148.3677041
8814,361148.3824039
8815,361148.3826125
8816,361148.3836002
8817,361148.3836603
8818,361148.3978715
8819,361148.3981156
8820,361148.3982914
8821,361148.3986746
8822,361148.4137341
8823,361148.4141303
8824,361148.4144591
8825,361148.4289032
8826,361148.4292081
8827,361148.4293595
8828,361148.4298228
8829,361148.4595291
8830,361148.4596242
8831,361148.459644
8832,361148.4598051
8833,361148.474745
8834,361148.4748289
8835,361148.4748684
8836,361148.4749314
8837,361148.4749848
8838,361148.4751232
8839,361148.4751392
8840,361148.475149
8841,361148.5057876
8842,361148.5215975
8843,361148.5376629
8844,361148.5378453
8845,361148.5379382
8846,361148.538052
8847,361148.5380857
8848,361148.5531702
8849,361148.5532467
8850,361148.5532845
8851,361148.5533151
8852,361148.5533374
8853,361148.5535562
8854,361148.5687349
8855,361148.5690088
8856,361148.5692025
8857,361148.5692507
8858,361148.5692884
8859,361148.5693192
8860,361148.5693864
8861,361148.5848448
8862,361148.5848972
8863,361148.5853221
8864,361148.5855452
8865,361148.5855858
8866,361148.5856365
8867,361148.5856612
8868,361148.5857069
8869,361148.6003954
8870,361148.6006524
8871,361148.6008088
8872,361148.6163647
8873,361148.6167729
8874,361148.6169771
8875,361148.617378
8876,361148.6175637
8877,361148.6321842
8878,361148.6323272
8879,361148.6323656
8880,361148.6474771
8881,361148.6476511
8882,361148.6477127
8883,361148.6477934
8884,361148.662643
8885,361148.6628314
8886,361148.6628977
8887,361148.6629656
8888,361148.6781872
8889,361148.6782384
8890,361148.6782513
8891,361148.6947604
8892,361148.6949791
8893,361148.695556
8894,361148.6957804
8895,361148.6958324
8896,361148.7105638
8897,361148.7108909
8898,361148.7266902
8899,361148.7270234
8900,361148.7276035
8901,361148.7278882
8902,361148.7280513
8903,361148.728203
8904,361148.7282451
8905,361148.7420694
8906,361148.7421953
8907,361148.742268
8908,361148.7425599
8909,361148.7576363
8910,361148.7580885
8911,361148.7729915
8912,361148.7732845
8913,361148.7892967
8914,361148.7894427
8915,361148.7894982
8916,361148.7896147
8917,361148.7898119
8918,361148.7899758
8919,361148.7900927
8920,361148.8046096
8921,361148.8052134
8922,361148.805397
8923,361148.8056783
8924,361148.8205618
8925,361148.8207447
8926,361148.8208482
8927,361148.8209393
8928,361148.8210259
8929,361148.8359585
8930,361148.8362264
8931,361148.8364095
8932,361148.8511787
8933,361148.8672477
8934,361148.867532
8935,361148.8983652
8936,361148.89842
8937,361148.8985736
8938,361148.8986212
8939,361148.8987901
8940,361148.8988148
8941,361148.9136861
8942,361148.9137348
8943,361148.9139503
8944,361148.9139631
8945,361148.9139723
8946,361148.9140947
8947,361148.9143226
8948,361148.9285983
8949,361148.9287189
8950,361148.9289493
8951,361148.9294835
8952,361148.929732
8953,361148.9301578
8954,361148.9303209
8955,361148.9304529
8956,361148.9445233
8957,361148.9449772
8958,361148.9450969
8959,361148.9601586
8960,361148.9603022
8961,361148.9603824
8962,361148.9758135
8963,361148.9760366
8964,361148.9763992
8965,361148.9766855
8966,361148.9913817
8967,361148.9914431
8968,361148.9917417
8969,361148.9919521
8970,361149.0068894
8971,361149.0071661
8972,361149.0074342
8973,361149.007599
8974,361149.0226928
8975,361149.0229705
8976,361149.0231359
8977,361149.0232741
8978,361149.0381952
8979,361149.0383051
8980,361149.0384439
8981,361149.0386476
8982,361149.038909
8983,361149.0541327
8984,361149.0542185
8985,361149.0542947
8986,361149.0544382
8987,361149.0701989
8988,361149.0703212
8989,361149.0704106
8990,361149.0704531
8991,361149.1014522
8992,361149.1015066
8993,361149.1168041
8994,361149.1170296
8995,361149.1171722
8996,361149.117268
8997,361149.11765
8998,361149.1179194
8999,361149.1181197
9000,361149.1325247
9001,361149.1325968
9002,361149.1329047
9003,361149.1332924
9004,361149.1333212
9005,361149.1485738
9006,361149.1488351
9007,361149.1490186
9008,361149.1492778
9009,361149.149409
9010,361149.1649306
9011,361149.1650794
9012,361149.1652457
9013,361149.1656741
9014,361149.1806875
9015,361149.1809957
9016,361149.1958221
9017,361149.1961221
9018,361149.1965678
9019,361149.1966533
9020,361149.1967218
9021,361149.1967898
9022,361149.2117899
9023,361149.2119836
9024,361149.212473
9025,361149.2422752
9026,361149.2577539
9027,361149.2579641
9028,361149.2732261
9029,361149.2733892
9030,361149.2734214
9031,361149.2736031
9032,361149.2736518
9033,361149.27368
9034,361149.2736963
9035,361149.2739035
9036,361149.2888043
9037,361149.2890765
9038,361149.2891108
9039,361149.2891495
9040,361149.2892512
9041,361149.2892751
9042,361149.2892861
9043,361149.3045178
9044,361149.3045544
9045,361149.3045665
9046,361149.3046045
9047,361149.3046159
9048,361149.304834
9049,361149.319401
9050,361149.3196997
9051,361149.3352394
9052,361149.335875
9053,361149.3360194
9054,361149.3360759
9055,361149.3360994
9056,361149.3504853
9057,361149.3506882
9058,361149.3513337
9059,361149.3514805
9060,361149.3515013
9061,361149.36589
9062,361149.366137
9063,361149.3661695
9064,361149.3662645
9065,361149.3813144
9066,361149.3814803
9067,361149.3815487
9068,361149.3972704
9069,361149.3975235
9070,361149.3977354
9071,361149.3978824
9072,361149.3979409
9073,361149.4124553
9074,361149.4127443
9075,361149.4129441
9076,361149.4285545
9077,361149.4288177
9078,361149.4292553
9079,361149.4295374
9080,361149.444816
9081,361149.4450789
9082,361149.4452224
9083,361149.4454956
9084,361149.4457258
9085,361149.4593576
9086,361149.4596202
9087,361149.4749176
9088,361149.475011
9089,361149.4750468
9090,361149.4750818
9091,361149.4907007
9092,361149.4908708
9093,361149.4910282
9094,361149.4912604
9095,361149.491628
9096,361149.5058545
9097,361149.5067752
9098,361149.5069476
9099,361149.5070734
9100,361149.5221794
